"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.524040792E0,7.676754612E-3,1.863998977E-1,-4.971191651E-1,5.309720508E-1
8.533969792E0,-1.360669740E-1,-2.763904835E-2,2.500941843E-1,2.860511133E-1
8.543898792E0,-1.257807350E-2,3.938612287E-2,-1.510943913E-1,1.566492570E-1
8.553827792E0,-2.335290589E-1,2.239268892E-2,3.530186284E-1,4.238624846E-1
8.563756792E0,-1.013603139E-1,-1.752509020E-1,6.486158448E-1,6.794772300E-1
8.573685792E0,-1.469212884E-1,-1.508737686E-1,2.641830504E-1,3.378482546E-1
8.583614792E0,-2.061580049E-1,-2.361384885E-1,-8.716795206E-2,3.253625064E-1
8.593543792E0,-1.730602061E-1,-2.563283760E-1,-3.346057463E-1,4.556479745E-1
8.603471792E0,-1.039888749E-1,-2.213631227E-1,-4.030070597E-1,4.714127792E-1
8.613401792E0,-9.332132427E-2,-1.305476136E-1,-3.965891558E-1,4.278253235E-1
8.623329792E0,-8.588054135E-2,-7.865543847E-2,-5.121096718E-1,5.251842166E-1
8.633258792E0,-1.669615967E-1,-2.139125274E-2,5.458235478E-1,5.711892032E-1
8.643187792E0,-1.923876476E-2,1.278694426E-1,-5.491365802E-1,5.641557482E-1
8.653116792E0,-2.223261226E-1,-1.001245231E-1,2.476529717E-1,3.475425432E-1
8.663045792E0,4.289804282E-2,-2.919031284E-1,5.701766163E-1,6.419883583E-1
8.672974792E0,-1.044724396E-1,-3.031651581E-1,-2.368134034E-1,3.986278863E-1
8.682903792E0,-7.897379195E-2,-2.483156623E-1,-4.911193371E-2,2.651594048E-1
8.692832792E0,8.821511529E-3,-2.020856202E-1,6.118058681E-2,2.113278996E-1
8.702761792E0,-5.974416347E-2,-1.942274191E-1,-2.624627995E-1,3.319342956E-1
8.712690792E0,-1.989295855E-2,-1.664797131E-1,-3.903408211E-1,4.248260601E-1
8.722619792E0,-5.777202554E-2,-3.067243948E-1,-6.203948432E-1,6.944834215E-1
8.732548792E0,-1.186786338E-1,-4.543673209E-1,-1.526509202E-1,4.937981205E-1
8.742477792E0,-1.121484999E-1,-3.825056253E-1,2.865129822E-1,4.908946204E-1
8.752406792E0,-1.450830699E-1,-3.271542374E-1,-1.418908739E-1,3.849831325E-1
8.762335792E0,-9.880230322E-2,-3.229244347E-1,4.291259873E-1,5.460688588E-1
8.772264792E0,-3.799341660E-2,-3.033570198E-1,-4.359683990E-2,3.088197948E-1
8.782193792E0,-4.633308101E-2,-2.595044008E-1,-2.069236064E-1,3.351218693E-1
8.792122792E0,9.939645343E-3,-2.611140662E-1,-3.200964653E-1,4.132083000E-1
8.802051792E0,-1.055754072E-1,-2.136112131E-1,-2.612804925E-1,3.536147802E-1
8.811980792E0,-1.112743411E-1,-1.794726465E-1,9.453193545E-3,2.113806347E-1
8.821909792E0,-1.408455562E-1,-1.849179392E-1,1.176810622E-2,2.327457911E-1
8.831838792E0,-2.160501781E-1,-2.289448784E-1,-1.831786484E-1,3.642085309E-1
8.841767792E0,-1.347383039E-1,-3.117150664E-1,3.792714572E-1,5.090849943E-1
8.851696792E0,-1.475429205E-1,-1.563265165E-1,-2.741244864E-1,3.483548869E-1
8.861625792E0,-1.111540529E-1,-2.624873213E-1,-1.460301179E-1,3.202805218E-1
8.871554792E0,-4.906356627E-2,-2.413603810E-1,-4.175379753E-1,4.847680145E-1
8.881483792E0,-1.001936116E-1,-1.189824788E-1,1.654399502E-1,2.270814110E-1
8.891412792E0,2.220619015E-2,8.036420502E-2,6.284470439E-2,1.044077449E-1
8.901341792E0,-6.085093176E-2,-1.480739207E-1,-5.608415365E-2,1.696294614E-1
8.911270792E0,1.844162481E-2,-1.855642392E-1,3.211466253E-2,1.892234974E-1
8.921199792E0,-3.151967179E-2,-1.972964947E-1,-2.706418848E-1,3.364021795E-1
8.931128792E0,-3.817137295E-2,-8.308036460E-2,-1.277604926E-1,1.571055192E-1
8.941057792E0,3.435513284E-3,-4.035217426E-2,2.242407203E-1,2.278683860E-1
8.950986792E0,-2.921457147E-2,9.507998401E-2,1.737482589E-1,2.002052747E-1
8.960915792E0,-5.541565245E-2,-4.192307442E-2,-2.400200164E-1,2.498760633E-1
8.970844792E0,-3.433870582E-2,-2.215267534E-1,3.326820123E-1,4.011615267E-1
8.980773792E0,-7.403055584E-2,-1.045331867E-1,5.453873456E-2,1.392199120E-1
8.990702792E0,1.700242404E-3,-1.035380545E-1,2.818901736E-1,3.003083241E-1
9.000631792E0,-1.052614300E-1,-9.134084492E-2,-5.342893302E-2,1.492573934E-1
9.010560792E0,-1.147684179E-1,-3.602938254E-2,-2.904721320E-2,1.237483202E-1
9.020489792E0,-9.680127639E-2,-4.877164403E-2,3.194181883E-1,3.373086708E-1
9.030418792E0,-5.752615012E-2,-6.203000452E-2,6.418430150E-2,1.061913554E-1
9.040347792E0,-1.085956403E-1,-1.250288744E-1,2.366052425E-1,2.888031740E-1
9.050276792E0,8.400948716E-2,-2.490487752E-1,3.742592239E-1,4.573323224E-1
9.060205792E0,-2.043813832E-2,-1.494470662E-1,-2.055050719E-1,2.549205321E-1
9.070134792E0,2.571402619E-2,-1.760821385E-1,2.472822583E-1,3.046549621E-1
9.080063792E0,3.046578426E-2,-1.426382120E-1,3.797825038E-2,1.507188477E-1
9.089992792E0,-1.886799647E-2,-1.626662504E-1,2.603683269E-1,3.075840958E-1
9.099921792E0,9.926881967E-2,-1.496116562E-1,-1.029536802E-1,2.069719945E-1
9.109850792E0,-4.005055843E-2,-1.377517122E-1,6.155211890E-1,6.320173380E-1
9.119779792E0,1.831127393E-1,-1.593676899E-2,1.707398665E-1,2.508711978E-1
9.129708792E0,-6.127023194E-3,7.598894368E-2,-2.905867374E-1,3.004205584E-1
9.139637792E0,9.158556003E-2,-1.397837110E-1,-1.361301970E-1,2.155431075E-1
9.149566792E0,5.882525526E-2,-2.603688751E-1,9.141653895E-2,2.821512810E-1
9.159495792E0,3.467150375E-2,-2.955833293E-2,9.345791888E-1,9.356890875E-1
9.169424792E0,9.703107197E-3,2.306894682E-2,-1.674408674E-1,1.693008289E-1
9.179353792E0,-9.397570079E-2,-1.326736612E-1,-1.322324431E-1,2.095689665E-1
9.189282792E0,2.448171452E-1,-1.019842301E-1,3.567415506E-1,4.445230609E-1
9.199211792E0,1.429697035E-1,-2.901542810E-1,-7.416479695E-1,8.091177625E-1
9.209140792E0,1.202591727E-1,-3.620154833E-1,-6.354999554E-1,7.412001566E-1
9.219073250E0,2.891589570E-1,-1.138532739E-1,-1.370353460E-1,3.396382729E-1
9.229002250E0,-3.301178986E-2,-1.602934503E-1,2.088929486E-1,2.653677306E-1
9.238931250E0,2.336079049E-1,-3.362605083E-1,-4.157639301E-1,5.835267160E-1
9.248860250E0,1.026942831E-2,-3.928268380E-1,-1.276125580E-1,4.131626202E-1
9.258789250E0,1.998061197E-1,-3.619259112E-1,-1.174448347E-1,4.297745221E-1
9.268718250E0,1.556723958E-1,-3.965929565E-1,-1.367359686E-1,4.474556884E-1
9.278647250E0,1.489062353E-1,-4.209778557E-1,-5.242712957E-1,6.886623363E-1
9.288576250E0,9.190677317E-2,-3.568049198E-1,-6.126882130E-1,7.149429712E-1
9.298505250E0,2.066121143E-1,-3.281219150E-1,3.260074157E-1,5.065899643E-1
9.308434250E0,1.827728150E-1,-2.477268477E-1,-5.234643799E-1,6.072803718E-1
9.318363250E0,2.634601701E-1,-3.625426098E-1,-7.243080515E-1,8.517455950E-1
9.328292250E0,2.671430389E-1,-2.985883779E-1,-3.452880245E-1,5.289085389E-1
9.338221250E0,3.934604934E-1,-3.304105152E-1,-4.686250985E-1,6.954076153E-1
9.348150250E0,2.612532116E-1,-3.954946301E-1,-6.342521596E-1,7.917986139E-1
9.358079250E0,3.659767891E-1,-2.982453839E-1,1.023484933E0,1.127124983E0
9.368008250E0,3.163030842E-1,-7.844658324E-2,-1.014187860E0,1.065259839E0
9.377937250E0,1.532309822E-1,-3.505268740E-1,-5.255360484E-1,6.500284313E-1
9.387866250E0,3.842640292E-1,-3.092538272E-1,1.023989548E0,1.136596396E0
9.397795250E0,4.429025390E-1,-2.203182253E-1,-1.328347063E0,1.417465590E0
9.407724250E0,1.028192125E-1,-2.144415543E-1,-8.652896833E-1,8.973757333E-1
9.417653250E0,5.445865328E-1,-4.037119781E-1,-1.309191585E-1,6.904329649E-1
9.427582250E0,4.054658504E-1,-1.887925236E-1,-4.845868278E-1,6.594464091E-1
9.437511250E0,2.441002949E-1,-1.536751148E-1,-4.990926003E-1,5.764498405E-1
9.447440250E0,3.439565039E-1,-1.910417647E-1,-3.638535190E-1,5.359033641E-1
9.457369250E0,3.527060581E-1,-6.902814408E-2,5.088124269E-1,6.229418383E-1
9.467298250E0,3.308141193E-1,-9.266959727E-2,-6.820502239E-1,7.636872028E-1
9.477227250E0,2.135410283E-1,-1.477316668E-1,-5.377157986E-2,2.651712634E-1
9.487156250E0,2.989118934E-1,-4.135043101E-2,-2.918462276E-2,3.031664895E-1
9.497085250E0,1.691611548E-1,3.433078467E-2,2.459759903E-1,3.004967336E-1
9.507014250E0,1.404691965E-1,1.095566210E-1,-1.908297300E-2,1.791602864E-1
9.516942250E0,1.798970813E-1,-5.046961150E-2,-7.114541173E-2,1.999295155E-1
9.526871250E0,1.498830493E-1,-1.350058414E-1,-9.669832885E-2,2.237008549E-1
9.536800250E0,2.768589551E-1,-1.577997590E-1,-3.063631099E-1,4.420520333E-1
9.546729250E0,1.546487127E-1,-8.393482553E-2,-4.073521256E-2,1.806118402E-1
9.556658250E0,1.985398686E-1,1.754055974E-2,4.308462381E-1,4.747148950E-1
9.566587250E0,1.459646839E-1,1.950982523E-1,7.364112031E-1,7.756742081E-1
9.576516250E0,1.243183281E-1,1.375971630E-1,1.721496302E-1,2.530286962E-1
9.586445250E0,1.930777652E-1,3.453054931E-2,5.830779129E-1,6.151839032E-1
9.596374250E0,2.061580049E-1,1.385880650E-1,4.425593805E-1,5.075101773E-1
9.606303250E0,2.684730612E-1,9.329896781E-2,-6.724414945E-2,2.920689261E-1
9.616232250E0,3.296082041E-1,9.627975044E-2,-1.701522213E-1,3.832272655E-1
9.626161250E0,2.614613177E-1,-2.172753160E-2,1.683571261E-1,3.117342269E-1
9.636090250E0,4.205432980E-1,1.543444748E-2,3.250291765E-2,4.220797641E-1
9.646019250E0,1.831152061E-1,-1.040984371E-2,7.883800864E-3,1.835802218E-1
9.655948250E0,3.590823372E-1,-4.869883706E-2,3.947332495E-1,5.358414317E-1
9.665877250E0,2.713617684E-1,1.482908707E-2,6.163017923E-1,6.735614377E-1
9.675806250E0,2.169373104E-1,3.934445232E-2,-1.193270534E-1,2.506964863E-1
9.685735250E0,2.139729730E-1,5.088441663E-2,7.532652175E-1,7.847178761E-1
9.695664250E0,2.193675228E-1,9.070199093E-2,5.258009273E-1,5.769017042E-1
9.705593250E0,1.463422313E-1,1.109673623E-1,1.607569152E-1,2.440749679E-1
9.715522250E0,2.502685409E-1,2.450311351E-2,6.953508854E-3,2.515613175E-1
9.725451250E0,1.848842994E-1,-4.536114587E-3,-2.099910557E-2,1.861282970E-1
9.735380250E0,1.825014129E-1,1.094699635E-1,-1.720671844E-1,2.736741759E-1
9.745309250E0,2.998747106E-1,1.070790096E-1,2.560922581E-1,4.086245232E-1
9.755238250E0,1.709897436E-1,1.666248885E-1,-4.136501616E-1,4.776063254E-1
9.765167250E0,2.399100705E-1,-1.130467510E-1,4.191132152E-1,4.959761053E-1
9.775096250E0,2.754092842E-1,-3.685572202E-2,1.464657354E-1,3.141032151E-1
9.785025250E0,1.422465308E-1,-9.839849817E-3,4.870309639E-1,5.074741944E-1
9.794954250E0,1.056682318E-1,4.144441587E-2,3.377293289E-1,3.562927369E-1
9.804883250E0,1.842004858E-1,1.331977453E-2,3.488366997E-1,3.947078394E-1
9.814812250E0,1.256744984E-1,7.238612694E-2,2.274537653E-1,2.697573841E-1
9.824741250E0,1.242418026E-1,-8.721082860E-2,-9.608448815E-1,9.727613482E-1
9.834670250E0,2.223054929E-1,-7.611221029E-2,-2.080047566E-1,3.138132876E-1
9.844599250E0,2.792630196E-1,5.927016442E-2,1.309057099E-1,3.140654253E-1
9.854528250E0,2.321118034E-1,-6.422924283E-2,-7.544136107E-1,7.919224589E-1
9.864457250E0,3.635807098E-1,-3.661961328E-2,9.507572651E-4,3.654214451E-1
9.874386250E0,4.367889827E-1,5.565492234E-2,2.220298880E-1,4.931321901E-1
9.884315250E0,2.977601381E-1,2.057171065E-2,-5.010490787E-1,5.832104889E-1
9.894244250E0,2.809794332E-1,-1.002960476E-1,2.042970371E-1,3.615881890E-1
9.904173250E0,2.589461013E-1,-1.877739203E-2,3.802035034E-2,2.623951617E-1
9.914102250E0,1.639407607E-1,-5.502902359E-2,-1.176167428E-1,2.091374300E-1
9.924031250E0,5.496287696E-2,6.024617434E-2,1.892732012E-1,2.060943087E-1
9.933960250E0,1.539213374E-1,1.589865976E-1,-5.865295243E-1,6.268854754E-1
9.943889250E0,9.315126166E-2,-7.263090600E-2,-8.485344869E-1,8.567165117E-1
9.953818250E0,2.297437542E-1,-1.949007443E-1,-1.560241789E-1,3.392816486E-1
9.963747250E0,2.067874394E-1,4.257631805E-3,-7.049718940E-1,7.346866978E-1
9.973676250E0,2.019528153E-1,-3.154426664E-2,3.267505968E-1,3.854165705E-1
9.983605250E0,4.493820579E-1,2.045003192E-1,2.662728453E-1,5.609508380E-1
9.993534250E0,2.323051636E-1,8.232379884E-2,-8.480368888E-1,8.831248279E-1
1.000346325E1,3.491342134E-1,-8.479452155E-2,6.760632598E-1,7.656019469E-1
1.001339225E1,4.661550884E-1,9.203013115E-2,-2.888027519E-1,5.560369961E-1
1.002332125E1,2.945118271E-2,4.876652772E-2,-3.149386364E-1,3.200498260E-1
1.003325025E1,1.409236713E-1,6.514645169E-2,2.725884229E-1,3.137004775E-1
1.004317925E1,5.333917826E-2,1.282010254E-1,-2.747782052E-1,3.078695063E-1
1.005310825E1,-4.692215145E-2,2.110004313E-3,-3.515182328E-1,3.546423669E-1
1.006303725E1,1.061748747E-1,-3.170892972E-2,-9.486522675E-2,1.458697072E-1
1.007296625E1,1.125021833E-1,6.894155961E-2,1.442250824E-1,1.954752012E-1
1.008289525E1,2.381437180E-1,3.902337623E-2,-5.378268957E-1,5.894853892E-1
1.009282425E1,2.683538693E-1,-8.793993071E-3,9.140484452E-2,2.836300039E-1
1.010275325E1,2.044981083E-1,-1.028720932E-1,4.238693404E-1,4.817337040E-1
1.011268225E1,3.595282239E-1,1.251733555E-1,-2.148150086E-1,4.371205791E-1
1.012261125E1,9.466474034E-2,2.054588789E-1,6.399233741E-1,6.787316765E-1
1.013254025E1,1.914375481E-1,4.656083920E-2,2.225888819E-1,2.972575599E-1
1.014246925E1,1.370527050E-1,8.633388329E-2,1.058346033E-1,1.934888798E-1
1.015239825E1,2.092645392E-2,-5.114192253E-2,-1.189540011E-1,1.311619880E-1
1.016232625E1,1.618561552E-1,-3.864697999E-2,-1.356185657E-1,2.146704437E-1
1.017225525E1,3.515748046E-2,6.660085523E-2,1.583355832E-1,1.753336227E-1
1.018218425E1,2.086387775E-1,6.249176097E-2,1.826377809E-1,2.842391927E-1
1.019211325E1,1.844702983E-1,6.731590575E-2,1.171314240E-2,1.967178686E-1
1.020204225E1,2.880042781E-1,-9.169511310E-2,3.895578790E-1,4.930616584E-1
1.021196742E1,3.414546631E-1,-6.878257929E-2,4.994796860E-1,6.089353717E-1
1.022189642E1,3.198059318E-1,3.123705028E-2,5.092457056E-2,3.253381306E-1
1.023182542E1,2.402374963E-1,4.998396370E-2,3.634787124E-1,4.385535608E-1
1.024175442E1,1.665868816E-1,7.682904239E-2,5.747228265E-1,6.032911554E-1
1.025168342E1,9.004843667E-2,-1.672663646E-2,2.614184868E-1,2.769984234E-1
1.026161242E1,-1.023902278E-2,-1.202674136E-1,3.020589745E-1,3.252825117E-1
1.027154142E1,1.953835050E-1,-1.913212251E-1,-1.596582234E-2,2.739223114E-1
1.028147042E1,1.123307503E-1,-2.216482841E-1,3.002621251E-1,3.897479995E-1
1.029139942E1,1.840454615E-1,-3.009531564E-1,4.502765357E-2,3.556304597E-1
1.030132842E1,2.668424737E-1,-1.251393868E-1,5.757694781E-1,6.468193440E-1
1.031125742E1,2.145698641E-1,-1.820532055E-1,7.159056026E-1,7.692232628E-1
1.032118642E1,2.159934053E-1,-1.810768119E-1,-7.903389037E-2,2.927256715E-1
1.033111542E1,2.073453368E-1,-2.136902602E-1,6.345258093E-1,7.009127040E-1
1.034104442E1,1.870858675E-1,-2.166964234E-1,4.877957797E-1,5.655998448E-1
1.035097342E1,5.350439865E-2,-2.886329634E-1,-2.478494382E-1,3.841888237E-1
1.036090242E1,1.388941393E-1,-3.961811298E-1,7.954569715E-1,8.994458645E-1
1.037083142E1,1.892543074E-1,-2.689180891E-1,9.286547899E-2,3.416988860E-1
1.038076042E1,-4.105366655E-3,-4.032968623E-1,4.076702142E-1,5.734633526E-1
1.039068942E1,1.591147247E-1,-2.194562726E-1,-1.082278687E-1,2.918763827E-1
1.040061842E1,5.049063407E-2,-2.616442990E-1,1.114267634E0,1.145687306E0
1.041054742E1,2.385914320E-1,-2.409435841E-1,2.940184683E-1,4.488056838E-1
1.042047642E1,1.386443171E-1,-3.537284438E-1,1.871576786E-1,4.235257433E-1
1.043040542E1,2.286049724E-1,-3.019349039E-1,3.524023318E-1,5.173125971E-1
1.044033442E1,1.236770164E-1,-3.751164988E-1,2.757780790E-2,3.959405607E-1
1.045026342E1,1.092654571E-1,-3.926591325E-1,-3.092884719E-2,4.087502025E-1
1.046019242E1,-4.447648041E-2,-2.632037880E-1,4.603179592E-1,5.321156029E-1
1.047012142E1,-2.581728436E-3,-4.502563994E-1,2.880478764E-1,5.345176046E-1
1.048005042E1,-3.801362604E-2,-3.215295448E-1,5.044463110E-1,5.994100138E-1
1.048997942E1,-3.711384919E-2,-3.665484641E-1,-2.963374740E-1,4.728119212E-1
1.049990842E1,-6.279295653E-2,-3.895246229E-1,1.096715462E-1,4.095121919E-1
1.050983742E1,1.754210743E-1,-3.799290497E-1,6.317746943E-1,7.577980605E-1
1.051976642E1,8.611231036E-2,-3.021667825E-1,-2.533165848E-1,4.035955731E-1
1.052969542E1,9.758754417E-2,-3.261702606E-1,-8.099738538E-2,3.499584891E-1
1.053962442E1,2.161544961E-1,-3.282089654E-1,3.483870488E-1,5.251832318E-1
1.054955342E1,1.334663152E-1,-3.264879106E-1,-2.876631296E-1,4.551457889E-1
1.055948242E1,1.674122526E-1,-4.651295599E-1,-4.872204137E-1,6.940865229E-1
1.056941142E1,9.920660164E-2,-3.746888116E-1,3.785195053E-2,3.894437385E-1
1.057934042E1,1.837904133E-2,-3.104808654E-1,6.506372273E-2,3.177568960E-1
1.058926942E1,-7.955904342E-2,-3.841045098E-1,3.333176047E-1,5.147490082E-1
1.059919842E1,6.724955812E-3,-2.583201752E-1,1.728454489E-1,3.108859712E-1
1.060912742E1,-8.576436449E-2,-3.949892114E-1,-2.572774887E-5,4.041930282E-1
1.061905642E1,5.606979143E-2,-5.071028472E-1,-1.437029260E-1,5.300449511E-1
1.062898542E1,9.639354274E-2,-4.137032982E-1,-5.472064143E-1,6.927315453E-1
1.063891442E1,7.386966605E-2,-3.094663004E-1,-1.976452446E-1,3.745527484E-1
1.064884342E1,5.364246603E-2,-2.731480745E-1,-1.558540249E-1,3.190264281E-1
1.065877242E1,-3.095325932E-2,-2.444588023E-1,4.800037801E-2,2.510423203E-1
1.066870142E1,4.795360029E-2,-1.884370859E-1,-7.437658310E-4,1.944444299E-1
1.067863042E1,-4.949485324E-3,-2.714053119E-1,-1.999853003E-1,3.371638490E-1
1.068855942E1,3.098249540E-2,-3.009040763E-1,1.814706767E-1,3.527531497E-1
1.069848842E1,6.195198074E-2,-2.597682929E-1,-3.714502215E-1,4.574853889E-1
1.070841742E1,-1.386630647E-2,-3.155792720E-1,-4.823134303E-2,3.195446977E-1
1.071834642E1,1.979764894E-2,-3.209151852E-1,-1.020713353E-1,3.373381990E-1
1.072827542E1,-1.798319945E-1,-2.057824126E-1,-2.030562580E-2,2.740406284E-1
1.073820442E1,-1.422633781E-1,-2.367793799E-1,2.919397831E-2,2.777690261E-1
1.074813342E1,-1.803770646E-1,-2.688261416E-1,-1.319915378E-1,3.496071308E-1
1.075806242E1,-2.549478118E-1,-2.789117481E-1,-1.106527090E-2,3.780378158E-1
1.076799142E1,-2.133183407E-1,-2.772294859E-1,-2.147951281E-1,4.104848954E-1
1.077792042E1,-3.071049754E-1,-1.734159178E-1,-1.704305488E-1,3.917053975E-1
1.078784942E1,-2.755590643E-1,-2.529827636E-1,3.070419717E-1,4.839502546E-1
1.079777842E1,-2.442971816E-1,-2.690728941E-1,5.245537162E-3,3.634678128E-1
1.080770742E1,-2.982805768E-1,-3.057584530E-1,-4.654582465E-1,6.317522563E-1
1.081763642E1,-2.764664790E-1,-2.866506842E-1,6.922875291E-1,7.986641044E-1
1.082756542E1,-2.024829385E-1,-2.538295866E-1,-2.174573654E-1,3.907895920E-1
1.083749442E1,-3.566243870E-1,-1.095236573E-1,-4.146365869E-1,5.577632868E-1
1.084742342E1,-1.454303397E-1,-7.686473781E-2,5.946127152E-1,6.169460696E-1
1.085735242E1,-2.452355501E-1,2.720975309E-2,-3.058239967E-1,3.929493130E-1
1.086728142E1,-3.584342464E-1,-3.288601077E-2,-6.532275438E-2,3.658191643E-1
1.087721042E1,-5.753484786E-2,-1.098272923E-1,1.878757167E-1,2.250990399E-1
1.088713942E1,-2.616956083E-1,-1.017026410E-1,3.508083808E-1,4.493267616E-1
1.089706842E1,-1.155930215E-1,-9.857417045E-2,-4.375085557E-1,4.631331882E-1
1.090699742E1,-2.891527078E-1,-3.092902992E-2,-1.719958484E-2,2.913103483E-1
1.091692642E1,-2.605997305E-1,3.006064530E-2,4.322402143E-1,5.056159262E-1
1.092685542E1,-2.985838646E-1,8.219389016E-2,-1.180219549E-1,3.314171716E-1
1.093678442E1,-3.775239072E-1,1.642171147E-1,2.268181729E-1,4.700404715E-1
1.094671342E1,-2.263732729E-1,5.540804193E-2,1.670368248E-1,2.867336929E-1
1.095664242E1,-2.160905787E-1,5.170203097E-2,3.186147809E-2,2.244624512E-1
1.096657142E1,-1.383442087E-1,-5.313839950E-3,-3.745843291E-1,3.993504434E-1
1.097650042E1,-7.569768839E-2,1.876816439E-2,-3.459972918E-1,3.546780370E-1
1.098642942E1,-1.211927172E-1,-9.152491344E-3,4.360385656E-2,1.291229612E-1
1.099635842E1,-1.426358092E-1,-7.717683295E-2,2.746367025E-1,3.189460079E-1
1.100628742E1,-1.918490459E-1,-3.665620406E-2,-3.136692059E-1,3.695106283E-1
1.101621642E1,-1.885767978E-1,-1.780882817E-2,7.063424814E-1,7.312988883E-1
1.102614442E1,-2.973396137E-1,-2.399552951E-2,-2.221474171E-2,2.991322885E-1
1.103607442E1,-1.835545147E-1,6.077226844E-2,-2.596602291E-1,3.237421243E-1
1.104600242E1,-2.043210838E-1,-3.260798480E-2,-6.565663040E-2,2.170741327E-1
1.105593242E1,-1.307783502E-1,-1.669356680E-1,-1.213548678E-1,2.443307145E-1
1.106586042E1,-1.698268238E-1,-1.791105577E-1,-6.123017120E-1,6.601781036E-1
1.107578942E1,-2.436637089E-1,-2.114051683E-1,1.120151103E-1,3.414843087E-1
1.108571842E1,-1.217723590E-1,-4.401505287E-2,-1.268816561E-1,1.812864775E-1
1.109564742E1,-3.032084275E-1,2.183396920E-2,2.152430248E-1,3.724803786E-1
1.110557642E1,-1.305996812E-1,5.354916640E-3,-6.375213379E-1,6.507829193E-1
1.111550542E1,-1.367714173E-1,-1.707069211E-1,3.613269371E-1,4.223794845E-1
1.112543442E1,-3.797053937E-2,-1.799887729E-1,-1.163508207E-1,2.176585255E-1
1.113536342E1,-1.878647897E-1,-1.314835975E-1,-3.368218410E-1,4.074678738E-1
1.114529242E1,-1.125774297E-1,-1.512548791E-1,2.304726827E-1,2.977740311E-1
1.115522142E1,-1.469875263E-1,-1.234370796E-1,-1.149083126E-1,2.237095568E-1
1.116515042E1,-2.785406692E-1,-2.189827760E-1,-6.058650970E-1,7.018624341E-1
1.117507942E1,-1.594772886E-1,-2.217293777E-1,-4.220882785E-1,5.027478865E-1
1.118500842E1,-2.221788824E-1,-1.690776858E-1,-1.367628658E-1,3.108935527E-1
1.119493742E1,-1.358001583E-1,-1.917772531E-1,-9.066107869E-2,2.518722473E-1
1.120486642E1,-1.654781399E-1,-1.519109185E-1,9.941436052E-3,2.248527831E-1
1.121479592E1,-2.384894712E-1,-1.919193952E-1,-8.826547444E-2,3.185923353E-1
1.122472492E1,-1.598439090E-1,-2.340129160E-1,1.143879104E-1,3.056087599E-1
1.123465392E1,-2.603856858E-1,-2.121865025E-1,-3.219418466E-2,3.374318935E-1
1.124458292E1,-2.207809959E-1,-1.756958203E-1,-3.088809210E-1,4.183547451E-1
1.125451192E1,-2.689779134E-1,-2.634365985E-1,-1.267471701E-1,3.972565978E-1
1.126444092E1,-2.663448026E-1,-1.610219768E-1,-2.591409963E-1,4.049959097E-1
1.127436992E1,-2.733850695E-1,-1.323894043E-1,-2.491323173E-2,3.047737188E-1
1.128429892E1,-2.617263062E-1,-7.510461627E-2,-2.570436001E-2,2.734996835E-1
1.129422792E1,-3.026331711E-1,-8.002883065E-2,1.470656598E-1,3.458608944E-1
1.130415692E1,-1.527555488E-1,-1.200165681E-1,-2.451702440E-1,3.128045441E-1
1.131408592E1,-2.666026465E-1,-1.081709131E-1,-1.172559696E-1,3.106877532E-1
1.132401492E1,-1.248276388E-1,-1.874548816E-1,3.337122917E-2,2.276728157E-1
1.133394392E1,-2.233492026E-1,-3.277313210E-2,1.374095678E-4,2.257409209E-1
1.134387292E1,-2.761151527E-1,3.035837822E-3,-1.444133627E-1,3.116151685E-1
1.135380192E1,-2.568152663E-1,-7.117623752E-2,4.675076956E-1,5.381297085E-1
1.136373092E1,-2.995495505E-1,-2.380047005E-2,-7.791648746E-2,3.104309498E-1
1.137365992E1,-3.495122724E-1,-9.567111924E-2,-1.371663237E-1,3.874614716E-1
1.138358892E1,-1.851842616E-1,-1.247825056E-1,3.491664827E-2,2.260156118E-1
1.139351792E1,-2.405992928E-1,-4.879035512E-2,8.570614815E-2,2.600270414E-1
1.140344692E1,-2.819480427E-1,-1.397605140E-1,3.652638674E-1,4.821259098E-1
1.141337592E1,-1.736017497E-1,2.517591789E-4,5.143620193E-2,1.810616297E-1
1.142330492E1,-2.537000343E-1,-6.520769214E-2,2.770714831E-1,3.812930071E-1
1.143323392E1,-1.698222008E-1,-1.182384663E-1,3.788960660E-1,4.317199829E-1
1.144316292E1,-1.370093990E-1,-1.342165495E-1,-5.381718814E-2,1.992032814E-1
1.145309192E1,-8.548704201E-2,-1.699952784E-1,-3.433485031E-2,1.933528148E-1
1.146302092E1,-9.833691968E-2,-1.569803083E-1,3.148164296E-1,3.652702442E-1
1.147294992E1,-7.544792091E-2,-9.673301015E-2,1.249316096E-1,1.750930356E-1
1.148287892E1,-1.417618880E-1,-1.860303720E-1,3.336602515E-1,4.074713433E-1
1.149280792E1,-5.385139436E-3,-1.814087144E-1,2.652098215E-1,3.213633003E-1
1.150273692E1,-2.344401647E-1,-2.269378764E-1,6.197732842E-1,7.004155298E-1
1.151266592E1,3.426895950E-2,-1.534951119E-1,1.549401051E-1,2.207748788E-1
1.152259492E1,-1.966243573E-1,-1.694612449E-1,2.523792762E-1,3.620408132E-1
1.153252392E1,-6.189475112E-2,-2.016124891E-1,4.349708641E-1,4.834027395E-1
